KPIG,DIREKTUR,Vincent Henry Richard Hilliard,-
KPIG,DIREKTUR,Natalia Cecilia Tanudjaja,-
KPIG,KOMISARIS UTAMA,M. Budi Rustanto,no
KPIG,KOMISARIS,Liliana Tanaja,no
KPIG,KOMISARIS,Susaningtyas Nefo Handayani Kertopati,yes
KPIG,KOMISARIS,Stien Maria Schouten,yes
KPIG,KETUA,Susaningtyas Nefo Handayani Kertopati,-
KPIG,ANGGOTA,Ratna Yani,-
KPIG,ANGGOTA,Tissa Purnama,-
KPIG,Pemegang Saham,UOB Kay Hian Hong Kong Ltd,-
KPIG,Pemegang Saham,PT MNC Investama Tbk,-
KPIG,Pemegang Saham,HT Investment Development Ltd,-
KRAH,Tanggal Pencatatan,08 Nov 2013,-
KRAH,Sektor,Perindustrian,-
KRAH,Sub Sektor,Barang Perindustrian,-
KRAH,Industri,Mesin,-
KRAH,Sub Industri,Mesin & Komponen Perindustrian,-
KRAH,Sekretaris Perusahaan,Johanes Budi Kartika,-
KRAH,DIREKTUR UTAMA,JOHANES BUDI KARTIKA,-
KRAH,DIREKTUR,ANDYWARDHANA PUTRA TANUMIHARDJA,-
KRAH,DIREKTUR,SETIAWAN MULYA,-
KRAH,KOMISARIS UTAMA,HADI SUTARDJA,no
KRAH,KOMISARIS,RIEZA JUSUF ZIMAH,no
KRAH,KOMISARIS,FARDHI TAQIN,yes
KRAH,KETUA,Tony Legi,-
KRAH,ANGGOTA,Arden Barus,-
KRAH,ANGGOTA,Lim Fi Lan,-
KRAH,Pemegang Saham,PT Sutardja Dinamika Cipta,-
KRAH,Pemegang Saham,PT Adrindo Inti Perkasa,-
KRAH,Pemegang Saham,PT Swastika Muliajaya,-
KRAH,Pemegang Saham,Antonius Gunawan Gho,-
KRAS,Tanggal Pencatatan,10 Nov 2010,-
KRAS,Sektor,Barang Baku,-
KRAS,Sub Sektor,Barang Baku,-
KRAS,Industri,Logam & Mineral,-
KRAS,Sub Industri,Baja & Besi,-
KRAS,Sekretaris Perusahaan,Pria Utama,-
KRAS,DIREKTUR UTAMA,Silmy Karim,-
KRAS,DIREKTUR,Purwono Widodo,-
KRAS,DIREKTUR,Tardi,-
KRAS,DIREKTUR,Rahmad Hidayat,-
KRAS,DIREKTUR,Melati Sarnita,-
KRAS,DIREKTUR,Djoko Muljono,-
KRAS,KOMISARIS UTAMA,I Gusti Putu Suryawirawan,no
KRAS,KOMISARIS,Dadang Kurnia,no
KRAS,KOMISARIS,Nanang Pamuji Mugasejati,no
KRAS,KOMISARIS,Ridwan Djamaluddin,no
KRAS,KOMISARIS,Nana Rohana,yes
KRAS,KOMISARIS,Roy Edison Maningkas,yes
KRAS,KETUA,Nana Rohana,-
KRAS,ANGGOTA,Rallyati A. Wibowo,-
KRAS,ANGGOTA,Hotman Napitupulu,-
KRAS,Pemegang Saham,Negara Republik Indonesia,-
KREN,Tanggal Pencatatan,28 Jun 2002,-
KREN,Sektor,Keuangan,-
KREN,Sub Sektor,Perusahaan Holding & Investasi,-
KREN,Industri,Perusahaan Holding & Investasi,-
KREN,Sub Industri,Perusahaan Holding Keuangan,-
KREN,Sekretaris Perusahaan,Dewi Kartini Laya,-
KREN,DIREKTUR UTAMA,Michael Steven,-
KREN,DIREKTUR,Suryandy Jahja,-
KREN,DIREKTUR,Dewi Kartini Laya,-
KREN,KOMISARIS UTAMA,Ingrid Kusumodjojo,no
KREN,KOMISARIS,Surya Susilo,yes
KREN,Pemegang Saham,PT Kresna Prima Invest,-
KREN,Pemegang Saham,Suryandy Jahja,-
KREN,Pemegang Saham,Michael Steven,-
KREN,Pemegang Saham,PT Asuransi Jiwa Kresna,-
LABA,Tanggal Pencatatan,10 Jun 2021,-
LABA,Sektor,Perindustrian,-
LABA,Sub Sektor,Barang Perindustrian,-
LABA,Industri,Mesin,-
LABA,Sub Industri,Mesin & Komponen Perindustrian,-
LABA,Sekretaris Perusahaan,Yohanes Fernandes,-
LABA,DIREKTUR UTAMA,Mugi Tri Cahyono,-
LABA,DIREKTUR,Sonny MDM Siahaan,-
LABA,KOMISARIS UTAMA,Ir. Witono Tjitra,no
LABA,KOMISARIS,Sri Redjeki Soetrisno,no
LABA,KOMISARIS,Roy Octavian,yes
LABA,KETUA,Roy Octavian,-
LABA,ANGGOTA,Susanto Widjaja,-
LABA,ANGGOTA,Irfan Nur Andri,-
LABA,Pemegang Saham,PT Adyatama Global Investama,-
LABA,Pemegang Saham,PT Alfa Omega Investindo,-
LAND,Tanggal Pencatatan,23 Ags 2018,-
LAND,Sektor,Properti & Real Estat,-
LAND,Sub Sektor,Properti & Real Estat,-
LAND,Industri,Pengelola & Pengembang Real Estat,-
LAND,Sub Industri,Pengembang & Operator Real Estat,-
LAND,Sekretaris Perusahaan,Reza Mahastra,-
LAND,DIREKTUR UTAMA,Suryadi,-
LAND,DIREKTUR,Willy,-
LAND,DIREKTUR,Andi Dharma Alamsyah,-
LAND,KOMISARIS UTAMA,Tan Ping,no
LAND,KOMISARIS,Asril Azhari,yes
LAND,Pemegang Saham,PT Graha Mulia Indotama,-
LAND,Pemegang Saham,PT Tridaya Bangun Cipta,-
LAND,Pemegang Saham,Publik,-
LAPD,Tanggal Pencatatan,17 Jul 2001,-
LAPD,Sektor,Infrastruktur,-
LAPD,Sub Sektor,Utilitas,-
LAPD,Industri,Utilitas Listrik,-
LAPD,Sub Industri,Utilitas Listrik,-
LAPD,Sekretaris Perusahaan,Alie Budi Susanto,-
LAPD,DIREKTUR UTAMA,Risming Andyanto,-
LAPD,DIREKTUR,Djoko Purwanto,-
LAPD,DIREKTUR,Toto Iriyanto,-
LAPD,PRESIDEN KOMISARIS,Bobby Alianto,no
LAPD,KOMISARIS,Ferry Hadi Saputra,yes
LAPD,Ketua,Toto Iriyanto,-
LAPD,Anggota,Mumajad,-
LAPD,Anggota,A. Wisnu Widodo,-
LAPD,Pemegang Saham,Nany Indrawaty Sutanto,-
LAPD,Pemegang Saham,Keraton Investment Ltd,-
LAPD,Pemegang Saham,Laymand Holdings PTE LTD,-
LAPD,Pemegang Saham,PT Intiputera Bumitirta,-
LAPD,Pemegang Saham,Leo Andyanto,-
LCGP,Tanggal Pencatatan,13 Jul 2007,-
LCGP,Sektor,Properti & Real Estat,-
LCGP,Sub Sektor,Properti & Real Estat,-
LCGP,Industri,Pengelola & Pengembang Real Estat,-
LCGP,Sub Industri,Pengembang & Operator Real Estat,-
LCGP,Sekretaris Perusahaan,Ir Hervan Tahier,-
LCGP,DIREKTUR UTAMA,Dr. Ir. Lukman Purnomosidi, MBA,-
LCGP,DIREKTUR,Ir. Imran Syamnir,-
LCGP,DIREKTUR,Djoko Rachmadhy SE., MM,-
LCGP,DIREKTUR,Ir. Hervian Tahier,-
LCGP,KOMISARIS UTAMA,Drs. Aryanto Sutadi Msc,yes
LCGP,KOMISARIS,Ir. Lukman Bustommy,no
LCGP,KOMISARIS,Dr. Bisler Simbolon Sip. MM,no
LCGP,KOMISARIS,Ir. Kuntransmiadi Inugroho MM,yes
LCGP,Ketua Komite Audit,Ir Saleh Aziz,-
LCGP,Anggota Komite Audit,Ir Puguh Susiantoro,-
LCGP,Anggota Komite Audit,Ir Pribudhi Tasman,-
LCGP,Pemegang Saham,YAYASAN KESEHATAN B MANDIRI,-
LCGP,Pemegang Saham,DP Bukit Asam,-
LCKM,Tanggal Pencatatan,16 Jan 2018,-
LCKM,Sektor,Infrastruktur,-
LCKM,Sub Sektor,Telekomunikasi,-
LCKM,Industri,Jasa Telekomunikasi Nirkabel,-
LCKM,Sub Industri,Jasa Telekomunikasi Nirkabel,-
LCKM,Sekretaris Perusahaan,Ruben Partogi,-
LCKM,DIREKTUR UTAMA,Lim Kah Hock,-
LCKM,DIREKTUR,Ruben Partogi,-
LCKM,DIREKTUR UTAMA,Lim Kah Hock,-
LCKM,DIREKTUR,Ruben Partogi,-
LCKM,DIREKTUR,Budiman Pramono Sidi,-
LCKM,KOMISARIS UTAMA,Lim Chin Kim,no
LCKM,KOMISARIS,Kenny Lim,no
LCKM,KOMISARIS,Sungkana,yes
LCKM,KOMISARIS UTAMA,Lim Chin Kim,no
LCKM,KOMISARIS,Kenny Lim,no
LCKM,KOMISARIS,Sungkana,yes
LCKM,KETUA,Sungkana,-
LCKM,ANGGOTA,Reinaldi Vivienda,-
LCKM,ANGGOTA,Hendra Permana,-
LCKM,Pemegang Saham,PT LCK Investama Prima Indonesia,-
LCKM,Pemegang Saham,PT Maju Mekar Makmur,-
LEAD,Tanggal Pencatatan,11 Des 2013,-
LEAD,Sektor,Energi,-
LEAD,Sub Sektor,Minyak, Gas, & Batu Bara,-
LEAD,Industri,Minyak & Gas,-
LEAD,Sub Industri,Penyimpanan & Distribusi Minyak & Gas,-
LEAD,Sekretaris Perusahaan,Adrianus Iskandar,-
LEAD,PRESIDEN DIREKTUR,Eddy Kurniawan Logam,-
LEAD,WAKIL PRESIDEN DIREKTUR,James Pang Wei Kuan,-
LEAD,DIREKTUR,Rudy Kurniawan Logam,-
LEAD,DIREKTUR,Meyrick Alda Sumantri,-
LEAD,PRESIDEN KOMISARIS,Pang Yoke Min,no
LEAD,KOMISARIS,Merna Logam,no
LEAD,KOMISARIS,Estherina A. Djaja,yes
LEAD,ANGGOTA,Daniel Hartono,-
LEAD,ANGGOTA,Lisa Jauhari,-
LEAD,Pemegang Saham,Alstonia Offshore Pte. Ltd.,-
LEAD,Pemegang Saham,Rudy Kurniawan Logam,-
LEAD,Pemegang Saham,Manoj Pitamber Nanwani,-
LFLO,Tanggal Pencatatan,07 Apr 2021,-
LFLO,Sektor,Barang Konsumen Non-Primer,-
LFLO,Sub Sektor,Barang Rumah Tangga,-
LFLO,Industri,Barang Rumah Tangga,-
LFLO,Sub Industri,Produsen Furnitur Rumah,-
LFLO,Sekretaris Perusahaan,Kristano Reinhart,-
LFLO,DIREKTUR UTAMA,Erlangga Ksatria,-
LFLO,DIREKTUR,Ika Kusuma Putri B,-
LFLO,KOMISARIS UTAMA,Alwi Rubidium Sjaaf,no
LFLO,KOMISARIS,Purnamawati Gumulya,no
LFLO,KOMISARIS,John Lukas Prawiromaruto,yes
LFLO,KETUA,John Lukas Prawiromaruto,-
LFLO,ANGGOTA,Jenny Rohani,-
LFLO,ANGGOTA,M. Tohir,-
LFLO,Pemegang Saham,Ang Phek Tuan,-
LIFE,Tanggal Pencatatan,09 Jul 2019,-
LIFE,Sektor,Keuangan,-
LIFE,Sub Sektor,Asuransi,-
LIFE,Industri,Asuransi,-
LIFE,Sub Industri,Asuransi Jiwa,-
LIFE,Sekretaris Perusahaan,Rosmena Situmorang,-
LIFE,DIREKTUR UTAMA,Wianto,-
LIFE,WAKIL PRESIDEN DIREKTUR,Shinichiro Suzuki,-
LIFE,DIREKTUR,Herman Sulistyo,-
LIFE,DIREKTUR,Gideon,-
LIFE,DIREKTUR,Satoshi Shiratani,-
LIFE,DIREKTUR,Tomoyuki Monden,-
LIFE,DIREKTUR,Andrew Bain,-
LIFE,KOMISARIS UTAMA,Indra Widjaja,no
LIFE,KOMISARIS,Toshinari Tokoi,no
LIFE,KOMISARIS,Sidharta Akmam,yes
LIFE,KOMISARIS,Ardhayadi Mitroatmodjo,yes
LIFE,KOMISARIS,Hideaki Nomura,no
LIFE,KOMISARIS,Nazly Parlindungan Siregar,yes
LIFE,KETUA,Nazly Parlindungan Siregar,-
LIFE,ANGGOTA,Okamoto Yoshiro,-
LIFE,ANGGOTA,Adam Hartono Asihin,-
LIFE,Pemegang Saham,PT Sinar Mas Multiartha Tbk.,-
LIFE,Pemegang Saham,Mitsui Sumitomo Insurance Co. Ltd.,-
LIFE,Pemegang Saham,PT Asuransi Simas Jiwa-Simas Jiwa Fund Rupiah,-
LINK,Tanggal Pencatatan,02 Jun 2014,-
LINK,Sektor,Infrastruktur,-
LINK,Sub Sektor,Telekomunikasi,-
LINK,Industri,Jasa Telekomunikasi,-
LINK,Sub Industri,Jasa Telekomunikasi Kabel,-
LINK,Sekretaris Perusahaan,Johannes,-
LINK,PRESIDEN DIREKTUR,Marlo Budiman,-
LINK,DIREKTUR,Henry Jani Liando,-
LINK,DIREKTUR,Won Bae Lee,-
LINK,DIREKTUR,Andy Nugroho Purwohardono,-
LINK,DIREKTUR,Victor Indajang,-
LINK,PRESIDEN KOMISARIS,Jonathan Limbong Parapak,yes
LINK,KOMISARIS,Alexander S Rusli,yes
LINK,KOMISARIS,Edward Daniel Horowitz,no
LINK,KOMISARIS,Sigit Prasetya,no
LINK,KOMISARIS,Suvir Varma,no
LINK,KETUA,Alexander S Rusli,-
LINK,ANGGOTA,Tio I Huat,-
LINK,ANGGOTA,Barry Alfa Rattu,-
LINK,Pemegang Saham,PT First Media Tbk.,-
LINK,Pemegang Saham,Asia Link Dewa Pte. Ltd.,-
LINK,Pemegang Saham,UBS AG LDN BRANCH - UBS AG LONDON,-
LION,Tanggal Pencatatan,20 Ags 1993,-
LION,Sektor,Perindustrian,-
LION,Sub Sektor,Jasa Perindustrian,-
LION,Industri,Jasa Komersial,-
LION,Sub Industri,Peralatan Kantor,-
LION,Sekretaris Perusahaan,Sukmawati Syarif,-
LION,DIREKTUR UTAMA,Cheng Yong Kim,-
LION,DIREKTUR,Lim Tai Pong,-
LION,DIREKTUR,Ir. H. Krisant Sophiaan MSc,-
LION,DIREKTUR,Tjoe Tjoe Peng (Lawer Supendi,-
LION,DIREKTUR,Cheng Zhi Wei BSc MBA,-
LION,KOMISARIS UTAMA,Cheng Yong Kwang,no
LION,KOMISARIS,Lee Whay Keong,no
LION,KOMISARIS,Kalistus DD Making SE Ak CPAI,yes
LION,KETUA,Kalistus DD Making SE. Ak. CPAI,-
LION,ANGGOTA,Shelly SE,-
LION,ANGGOTA,Kenny Jesusanto,-
LION,Pemegang Saham,LION HOLDINGS (PTE) LTD,-
LION,Pemegang Saham,LION HOLDINGS SDN BHD,-
LMAS,Tanggal Pencatatan,28 Des 2001,-
LMAS,Sektor,Teknologi,-
LMAS,Sub Sektor,Perangkat Lunak & Jasa TI,-
LMAS,Industri,Jasa & Konsultan TI,-
LMAS,Sub Industri,Jasa & Konsultan TI,-
LMAS,Sekretaris Perusahaan,Baso Amir,-
LMAS,DIREKTUR UTAMA,Ibin Bachtiar,-
LMAS,DIREKTUR,Itek Bachtiar,-
LMAS,DIREKTUR,Edwin Lim,-
LMAS,KOMISARIS UTAMA,Dewi Tio,yes
LMAS,KOMISARIS,HE Ratna Permanasari,yes
LMAS,Ketua,Alexander Andrew Kelton,-
LMAS,Anggota,Rudy Soraya,-
LMAS,Anggota,Cornelius Pranata,-
LMAS,Pemegang Saham,Itek Bachtiar,-
LMPI,Tanggal Pencatatan,17 Okt 1994,-
LMPI,Sektor,Barang Konsumen Non-Primer,-
LMPI,Sub Sektor,Barang Rumah Tangga,-
LMPI,Industri,Barang Rumah Tangga,-
LMPI,Sub Industri,Perlengkapan Rumah Tangga,-
LMPI,Sekretaris Perusahaan,Henri Subiyanto,-
LMPI,DIREKTUR UTAMA,Hidayat Alim,-
LMPI,DIREKTUR,Kosasih Koenawan,-
LMPI,DIREKTUR,Irawan Alim,-
LMPI,DIREKTUR,Pangestu Alim,-
LMPI,KOMISARIS UTAMA,Hendro Budianto,no
LMPI,KOMISARIS,Bing Hartono Poernomosidi,yes
LMPI,KETUA,Bing Hartono Poernomosidi,-
LMPI,ANGGOTA,Sri Handayani,-
LMPI,ANGGOTA,Jessica Budiharto,-
LMPI,Pemegang Saham,PT LANGGENG BAHAGIA,-
LMPI,Pemegang Saham,DJKN S/A 8006450047,-
LMPI,Pemegang Saham,HIDAYAT ALIM,-
LMPI,Pemegang Saham,PANGESTU ALIM,-
LMSH,Tanggal Pencatatan,04 Jun 1990,-
LMSH,Sektor,Barang Baku,-
LMSH,Sub Sektor,Barang Baku,-
LMSH,Industri,Logam & Mineral,-
LMSH,Sub Industri,Baja & Besi,-
LMSH,Sekretaris Perusahaan,Ivonne Tandy,-
LMSH,DIREKTUR UTAMA,Tjoe Tjoe Peng (Lawer Supendi),-
LMSH,DIREKTUR,Tjhai Tjhin Kiat,-
LMSH,DIREKTUR,Ir. Pujianto Setiadi MBA,-
LMSH,KOMISARIS UTAMA,Jusup Sutrisno,no
LMSH,KOMISARIS,Yulianto,no
LMSH,KOMISARIS,Jeanne Aratwenan A.R., SE., Ak., CPA,yes
LMSH,KETUA,Jeanne Aratwenan A.R., SE. Ak. CPA,-
LMSH,ANGGOTA,Irrianna Halim Saputra SE,-
LMSH,ANGGOTA,Sinar A. Sihombing,-
LMSH,Pemegang Saham,LION HOLDINGS PTE LTD,-
LMSH,Pemegang Saham,JUSUP SUTRISNO,-
LMSH,Pemegang Saham,TJOE TJOE PENG / LAWER S,-
LMSH,Pemegang Saham,TRINIDAD INVESTMENT PTE LTD,-
LMSH,Pemegang Saham,Cheng Yong Kwang,-
LPCK,Tanggal Pencatatan,24 Jul 1997,-
LPCK,Sektor,Properti & Real Estat,-
LPCK,Sub Sektor,Properti & Real Estat,-
LPCK,Industri,Pengelola & Pengembang Real Estat,-
LPCK,Sub Industri,Pengembang & Operator Real Estat,-
LPCK,Sekretaris Perusahaan,Lora Oktaviani,-
LPCK,PRESIDEN DIREKTUR,Ketut Budi Wijaya,-
LPCK,DIREKTUR,Rudy Halim,-
LPCK,DIREKTUR,Tevilyan Yudhistira Rusli,-
LPCK,DIREKTUR,Ju Kian Salim,-
LPCK,PRESIDEN KOMISARIS,Theo L. Sambuaga,no
LPCK,KOMISARIS,Sugiono Djauhari,no
LPCK,KOMISARIS,Didik Junaedi Rachbini,yes
LPCK,KOMISARIS,Hadi Cahyadi,yes
LPCK,KOMISARIS,Ali Said,no
LPCK,KOMISARIS,Anand Kumar,no
LPCK,KETUA,Hadi Cahyadi,-
LPCK,ANGGOTA,Yani Bardan,-
LPCK,ANGGOTA,Chambers Peter Jhon,-
LPCK,Pemegang Saham,KEMUNING SATIATAMA, PT,-
LPGI,Tanggal Pencatatan,22 Jul 1997,-
LPGI,Sektor,Keuangan,-
LPGI,Sub Sektor,Asuransi,-
LPGI,Industri,Asuransi,-
LPGI,Sub Industri,Asuransi Umum,-
LPGI,Sekretaris Perusahaan,Satini Kartika Sari,-
LPGI,PRESIDEN DIREKTUR,Agus Benjamin,-
LPGI,DIREKTUR,Gilbert D. Naibaho,-
LPGI,DIREKTUR,Totok Sugiharto *),-
LPGI,PRESIDEN KOMISARIS,Ali Chendra,no
LPGI,KOMISARIS,Frans Lamury,yes
LPGI,KOMISARIS,Jamilah Mawira Sungkar,yes
LPGI,KETUA,Frans Lamury,-
LPGI,ANGGOTA,Karnadi Nawawi,-
LPGI,ANGGOTA,Liu Raymond,-
LPGI,Pemegang Saham,PT Star Pacific Tbk,-
LPGI,Pemegang Saham,PT Inti Anugerah Pratama,-
LPGI,Pemegang Saham,Masyarakat,-
LPIN,Tanggal Pencatatan,05 Feb 1990,-
LPIN,Sektor,Barang Konsumen Non-Primer,-
LPIN,Sub Sektor,Otomotif & Komponen Otomotif,-
LPIN,Industri,Komponen Otomotif,-
LPIN,Sub Industri,Suku Cadang Otomotif,-
LPIN,Sekretaris Perusahaan,Rivaldi Yason Santoso,-
LPIN,PRESIDEN DIREKTUR,Eddy Harsono Handoko,-
LPIN,DIREKTUR,Chrysologus RN Sinulingga,-
LPIN,DIREKTUR,Ryn Mulyanto Riyadi Hermawan,-
LPIN,PRESIDEN KOMISARIS,Drs. Lukman Djaja, MBA,no
LPIN,KOMISARIS,Dennis Villafuerte Valencia,yes
LPIN,KOMISARIS,Yerry Goei,no
LPIN,KETUA,Dennis Villafuerte Valencia,-
LPIN,ANGGOTA,Laurensia Adi,-
LPIN,ANGGOTA,Christine Tanujaya,-
LPIN,Pemegang Saham,MULTIPOLAR,PT,TBK,-
LPKR,Tanggal Pencatatan,28 Jun 1996,-
LPKR,Sektor,Properti & Real Estat,-
LPKR,Sub Sektor,Properti & Real Estat,-
LPKR,Industri,Pengelola & Pengembang Real Estat,-
LPKR,Sub Industri,Pengembang & Operator Real Estat,-
LPKR,Sekretaris Perusahaan,Murni Nurdini,-
LPKR,PRESIDEN DIREKTUR,Ketut Budi Wijaya,-
LPKR,DIREKTUR,John Riady,-
LPKR,DIREKTUR,Surya Tatang,-
LPKR,DIREKTUR,Marshal Martinus Tissadharma,-
LPKR,DIREKTUR,Rudy Halim,-
LPKR,DIREKTUR,Tevilyan Yudhistira Rusli,-
LPKR,DIREKTUR,Dion Leswara,-
LPKR,DIREKTUR,M. Arif Widjaksono,-
LPKR,PRESIDEN KOMISARIS,John A. Prasetio,yes
LPKR,KOMISARIS,Anangga W. Roosdiono,yes
LPKR,KOMISARIS,Kin Chan,no
LPKR,KOMISARIS,George Raymond Zage III,no
LPKR,KOMISARIS,Anand Kumar,no
LPKR,KETUA,John. A. Prasetio,-
LPKR,ANGGOTA,Lim Kwang Tak,-
LPKR,ANGGOTA,Raymond Liu,-
LPKR,ANGGOTA,Peter John Chambers,-
LPKR,Pemegang Saham,PT Inti Anugerah Pratama,-
LPKR,Pemegang Saham,Sierra Inc.,-
LPKR,Pemegang Saham,PT Primantara Utama Sejahtera,-
LPLI,Tanggal Pencatatan,23 Okt 1989,-
LPLI,Sektor,Properti & Real Estat,-
LPLI,Sub Sektor,Properti & Real Estat,-
LPLI,Industri,Pengelola & Pengembang Real Estat,-
LPLI,Sub Industri,Pengembang & Operator Real Estat,-
LPLI,Sekretaris Perusahaan,Heni Widjaja,-
LPLI,PRESIDEN DIREKTUR,Lukman Djaja,-
LPLI,DIREKTUR,Heni Widjaja,-
LPLI,DIREKTUR,Rizal Paramarta,-
LPLI,PRESIDEN KOMISARIS,Agus Arismunandar,no
LPLI,KOMISARIS,Ganesh Chander Grover,yes
LPLI,KOMISARIS,Fendi Santoso,no
LPLI,KETUA,Ganesh Chander Grover,-
LPLI,ANGGOTA,Raymond Liu,-
LPLI,ANGGOTA,Roberto Feliciano,-
LPLI,Pemegang Saham,PT Inti Anugerah Pratama,-
LPLI,Pemegang Saham,PT Lenox Pasifik Investama Tbk,-
LPPF,Tanggal Pencatatan,09 Okt 1989,-
LPPF,Sektor,Barang Konsumen Non-Primer,-
LPPF,Sub Sektor,Perdagangan Ritel,-
LPPF,Industri,Department Store,-
LPPF,Sub Industri,Department Store,-
LPPF,Sekretaris Perusahaan,Miranti Hadisusilo,-
LPPF,PRESIDEN DIREKTUR,Bunjamin Jonatan Mailool,-
LPPF,WAKIL PRESIDEN DIREKTUR,Terence Donald O�Connor,-
LPPF,DIREKTUR,Niraj Jain,-
LPPF,DIREKTUR,Irwin Abuthan,-
LPPF,PRESIDEN KOMISARIS,John Bellis,yes
LPPF,WAKIL PRESIDEN KOMISARIS,Roy Nicholas Mandey,yes
LPPF,KOMISARIS,Monish Manohar Mansukhani,no
LPPF,KOMISARIS,Adrian Suherman,no
LPPF,KETUA,Roy Nicholas Mandey,-
LPPF,ANGGOTA,Farid Harianto,-
LPPF,ANGGOTA,Utomo Santoso,-
LPPF,Pemegang Saham,PT Multipolar Tbk,-
LPPF,Pemegang Saham,Greater Universal Limited,-
LPPF,Pemegang Saham,SSB C021 S/A COLLEGE RETIREMENT EQUITIES FUND,-
LPPF,Pemegang Saham,UOB KAY HIAN PTE LTD,-
LPPF,Pemegang Saham,PHILLIP SECURITIES PTE LTD,-
LPPS,Tanggal Pencatatan,28 Mar 1994,-
LPPS,Sektor,Keuangan,-
LPPS,Sub Sektor,Perusahaan Holding & Investasi,-
LPPS,Industri,Perusahaan Holding & Investasi,-
LPPS,Sub Industri,Perusahaan Investasi,-
LPPS,Sekretaris Perusahaan,Aditya Budi Kurniawan,-
LPPS,PRESIDEN DIREKTUR,Rizal Paramarta,-
LPPS,DIREKTUR,Muliawan Sutanto,-
LPPS,PRESIDEN KOMISARIS,Agus Arismunandar,no
LPPS,KOMISARIS,Drs. Herbudianto, Ak,yes
LPPS,KOMISARIS,Fendi Santoso,no
LPPS,Pemegang Saham,PT Inti Anugerah Pratama,-
LRNA,Tanggal Pencatatan,15 Apr 2014,-
LRNA,Sektor,Transportasi & Logistik,-
LRNA,Sub Sektor,Transportasi,-
LRNA,Industri,Pengangkutan Darat Penumpang,-
LRNA,Sub Industri,Transportasi Jalanan,-
LRNA,Sekretaris Perusahaan,Herlisa Dessy H Silalahi, SE,-
LRNA,PRESIDEN DIREKTUR,Soerbakti Gusti Terkelin,-
LRNA,DIREKTUR,Dwi Rianta Soerbakti,-
LRNA,DIREKTUR,Eka Sari Lorena Soerbakti,-
LRNA,DIREKTUR,Herlisa Dessy H Silalahi,-
LRNA,DIREKTUR,Ir Solon Aprin Tarigan,-
LRNA,PRESIDEN KOMISARIS,K Kariany Sembiring,no
LRNA,KOMISARIS,Samsudin,no
LRNA,KOMISARIS,Trihayu Mitra K Soerbakti,no
LRNA,KOMISARIS,Santo Budiono,yes
LRNA,KETUA,Santo Budiono,-
LRNA,ANGGOTA,Alex T.R Sembiring,-
LRNA,ANGGOTA,Andriansyah Y.P.,-
LRNA,Pemegang Saham,PT Lorena,-
LSIP,Tanggal Pencatatan,05 Jul 1996,-
LSIP,Sektor,Barang Konsumen Primer,-
LSIP,Sub Sektor,Makanan & Minuman,-
LSIP,Industri,Produk Makanan Pertanian,-
LSIP,Sub Industri,Perkebunan & Tanaman Pangan,-
LSIP,Sekretaris Perusahaan,Endah Resmiati Madnawidjaja,-
LSIP,PRESIDEN DIREKTUR,Benny (Benny Tjoeng),-
LSIP,WAKIL PRESIDEN DIREKTUR,Tan Agustinus Dermawan,-
LSIP,WAKIL PRESIDEN DIREKTUR,Tio Eddy Hariyanto,-
LSIP,DIREKTUR,Johnny Ponto,-
LSIP,DIREKTUR,Joefly Joesoef Bahroeny,-
LSIP,DIREKTUR,Alamsyah,-
LSIP,PRESIDEN KOMISARIS,Moleonoto (Paulus Moleonoto),no
LSIP,KOMISARIS,Axton Salim,no
LSIP,KOMISARIS,Hendra Widjaja,no
LSIP,KOMISARIS,Edy Sugito,yes
LSIP,KOMISARIS,Agus Rajani Panjaitan,yes
LSIP,KETUA,Agus Rajani Panjaitan,-
LSIP,ANGGOTA,Goh Kian Chee,-
LSIP,ANGGOTA,Antonius Suwanto,-
LSIP,Pemegang Saham,PT Salim Ivomas Pratama Tbk,-
LTLS,Tanggal Pencatatan,21 Jul 1997,-
LTLS,Sektor,Barang Baku,-
LTLS,Sub Sektor,Barang Baku,-
LTLS,Industri,Barang Kimia,-
LTLS,Sub Industri,Barang Kimia Dasar,-
LTLS,Sekretaris Perusahaan,Joshua Chandraputra Asali,-
LTLS,PRESIDEN DIREKTUR,Indrawan Masrin,-
LTLS,WAKIL PRESIDEN DIREKTUR,Jimmy Masrin,-
LTLS,DIREKTUR,Joshua Chandraputra Asali,-
LTLS,DIREKTUR,Soewandhi Soekamto,-
LTLS,DIREKTUR,Danny Suryadi Adenan,-
LTLS,PRESIDEN KOMISARIS,Joan Fudiana ( Alm ),no
LTLS,WAKIL PRESIDEN KOMISARIS,Pranata Hajadi,no
LTLS,KOMISARIS,Isien Fudianto,no
LTLS,KOMISARIS,Rifana Erni,yes
LTLS,KOMISARIS,Diah Maulida,yes
LTLS,KETUA,Rifana Erni,-
LTLS,ANGGOTA,Budi Kurniawan Ratulangi,-
LTLS,ANGGOTA,Elisabeth Usman,-
LTLS,Pemegang Saham,PT Caturkarsa Megatunggal,-
LUCK,Tanggal Pencatatan,28 Nov 2018,-
LUCK,Sektor,Teknologi,-
LUCK,Sub Sektor,Perangkat Keras & Peralatan Teknologi,-
LUCK,Industri,Perangkat Komputer,-
LUCK,Sub Industri,Perangkat Komputer,-
LUCK,Sekretaris Perusahaan,Teddy Pohan,-
LUCK,DIREKTUR UTAMA,Josephine Handayani Hidajat,-
